buoy,month,air_temperature,barometric_pressure,wind_gust,wind_speed,wind_direction,visibility,wind_direction_u,wind_direction_v
B01,2015-01-01,-2.4572273745519713,1015.226581281362,11.23269982078853,8.905759632616487,232.78664829749104,2813.2703295188526,-0.5120132099958498,0.20198664940797983
B01,2015-02-01,-6.155059027777778,1012.930888204365,10.567141369047619,8.273559523809524,202.61238467261904,2904.926906212798,-0.3701666066426489,0.34429666153219707
B01,2015-03-01,-0.20596482974910396,1015.3660858624552,8.62358355734767,7.028954749103943,242.96533176523297,2891.4565124775986,-0.5325161874211027,0.009728477704315877
B01,2015-04-01,5.470665972222222,1012.7638885925926,6.476721527777777,5.343173148148148,194.63951319444445,2919.0139890162036,-0.14524782498897057,-0.08591117678300063
B01,2015-05-01,10.469545474910394,1017.1845006137993,5.696743055555555,4.807189964157706,186.56723073476704,2937.7876553046594,-0.11849532608960171,-0.40938847565077363
B01,2015-06-01,13.737044977860638,1014.3147539431368,5.263359589839198,4.432276858541132,176.28988604055,2870.208849207644,0.013790672577867688,-0.270253024878651
B01,2015-07-01,17.96106182795699,1011.4261051075268,4.054403001792115,3.3946088709677418,177.79614448924733,2785.784932840502,-0.06477872331952687,-0.29198212797750805
B01,2015-08-01,19.322865143369174,1013.6901979726703,4.560918682795699,3.8070336021505375,191.16977284946236,2728.3472250761647,-0.14564962041721913,-0.3940161873941948
B01,2015-09-01,17.55382032877981,1017.411924979157,5.428695762908081,4.555715443389674,176.236859689743,2860.4710461171567,-0.059727793378892176,-0.15589168117614738
B01,2015-10-01,11.10596438172043,1017.4208531653226,7.78295855734767,6.429913754480287,194.51472715053762,2871.9648949081543,-0.18415502923033317,0.004847827323243474
B01,2015-11-01,8.399186385737439,1020.1104287149803,7.615029404954851,6.250488770548738,202.88108914100485,2874.700632183376,-0.2817637264800008,-0.053616224627111624
B01,2015-12-01,6.000879480286739,1018.0334749193548,6.849956989247312,5.563933915770609,196.77782907706094,2736.2171284274195,-0.19867495436356242,0.01831997143771331
B01,2016-01-01,0.7267484318996416,1012.7479249148746,9.816338485663083,7.878513888888889,220.98953181003583,2845.0364064157707,-0.4104007253164383,0.1244533363632617
B01,2016-02-01,0.6394573754789272,1014.0516544947318,9.241680555555556,7.432233955938697,210.63922629310346,2754.546143117816,-0.32459391695129214,0.010895326423605823
B01,2016-03-01,3.2372099014336917,1015.6189660752689,7.745566980286738,6.291224238351255,181.0347311827957,2829.6691281339604,-0.06657769512507791,0.05788730755249498
B01,2016-04-01,5.411651851851852,1015.9287893773148,6.821572222222223,5.606184722222222,187.00727708333332,2872.6979145555556,-0.10011421279396374,-0.047835702425067704
B01,2016-05-01,9.9152208781362,1013.980552688172,5.251555331541218,4.366192428315412,172.87528024193549,2746.1642953427418,-0.026672404426090406,-0.12979062327937366
B01,2016-06-01,14.905695410292072,1011.8529115504056,5.193774275782156,4.339423870220163,199.71369826187717,2758.779963636764,-0.12198741034089874,-0.28117146043604424
B01,2016-07-01,18.91128812016386,1013.1111808852982,4.83900523441056,4.080062585343651,186.95450250341375,2885.7615640373238,-0.14690999391302526,-0.25792562493173404
B01,2016-08-01,19.780546594982077,1016.0006912948029,5.0400622759856635,4.2674814068100355,202.69350515232975,2927.474445029122,-0.22012771614139381,-0.31119320396492317
B01,2016-09-01,17.20993287037037,1019.3396988518518,6.1119261574074075,5.135071296296296,172.92415231481482,2876.7746012268517,-0.030826785326530517,-0.021029242550880487
B01,2016-10-01,12.237815188172043,1018.3154878830645,7.766683019713262,6.367113799283154,182.5494854390681,2912.592170828853,-0.07842573995130542,0.08614413011998512
B01,2016-11-01,7.705433564814815,1014.7891622337963,7.982828935185185,6.477120601851852,207.69290115740742,1958.625316756921,-0.28398224090529983,0.23850694900127706
B01,2016-12-01,2.2127327508960573,1016.3942387320789,9.914212365591398,7.941468413978495,244.08417450716846,1429.9619957274765,-0.5938268650497246,0.035856953011703704
B01,2017-01-01,1.8125609318996416,1014.7197822132616,9.966075044802867,8.046806451612904,214.36708400537634,1150.8106847520162,-0.37225795039849124,0.06395502148130044
B01,2017-02-01,1.1674335317460318,1011.1194615922619,9.260423363095239,7.540705109126984,216.79457118055555,332.32131623164685,-0.33329146090803724,0.045863410461188886
B01,2017-03-01,0.1548301971326165,1017.5129527016129,9.615159498207886,7.7223884408602155,206.7820575716846,269.61079278629035,-0.2616268418331352,0.19791708148290763
B01,2017-04-01,6.581824537037037,1016.0450210208334,6.748500462962963,5.621327083333333,157.9877539351852,2634.2884044141206,0.08772739137258284,-0.07570159982582647
B01,2017-05-01,9.858705421146954,1012.2386898073477,6.013288082437276,5.0006698028673835,172.29410573476702,2869.4102639336916,0.05066106958808731,-0.13600029925614315
B01,2017-06-01,14.494837962962963,1011.9212412523148,5.331623842592593,4.514783101851852,195.01929120370372,2933.2607900694443,-0.2334850746390901,-0.4664992195914725
B01,2017-07-01,18.006823476702507,1014.1815247087814,4.820669802867384,4.080880600358423,177.69770094086022,2951.012058871387,-0.08975918042635658,-0.3328486975742403
B01,2017-08-01,18.480685483870968,1016.1470237387992,4.465046370967742,3.7675147849462367,200.17604883512544,2952.6380240367384,-0.24736176625405096,-0.3273614455422894
